"Project Code","Station ID","Sample ID","First Trigger Date","Collection_Date","Sample Type New","Collection Method","Depth","Depth Unit","Matrix","Test Number","Test Name","Storet Code","Method","Measure Date","Value","Sigfig Value","Uncertainty","MDL","PQL","RDL","Units","Remark Code","Flag","Receive Date","LIMS Number","Collection Agency","Source","Owner","Validation Level","Validator","Sampling Purpose","Data Investigation","T Depth","Upper Depth","Lower Depth","DCS(METERS)","Filtration Date","Sample Type","QC Type","Discharge","Up/Down Stream","Weather Code","Program Type","NDEC","Sample Comments","Result Comments"
"CAMB","L28I","P65612-20","","30-JUL-2013 11:57","SAMP","G","0.50","m","SW","20","AMMONIA-N","00608","SM4500NH3H","07-AUG-2013 11:37",".12","0.120","+/- 0.007",".005","0.0100","0.0050","mg/L","","","30-JUL-2013 14:02","42081020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","2","COLLECT WHEN S190 IS FLOWING",""
"CAMB","L28I","P65612-20","","30-JUL-2013 11:57","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","07-AUG-2013 11:37",".008","0.008","+/- 0.005",".005","0.0100","0.0050","mg/L","I","","30-JUL-2013 14:02","42081020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","3","COLLECT WHEN S190 IS FLOWING",""
"CAMB","L28I","P65613-20","","13-AUG-2013 12:35","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","19-AUG-2013 12:13","-.005","-0.005","+/- 0.005",".005","0.0100","0.0050","mg/L","U","","13-AUG-2013 15:14","42082020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","3","COLLECT WHEN S190 IS FLOWING",""
"CAMB","L28I","P65613-20","","13-AUG-2013 12:35","SAMP","G","0.50","m","SW","21","KJELDAHL NITROGEN, TOTAL","00625","EPA 351.2","22-AUG-2013 13:24","1.3","1.30","+/- 0.08",".05","0.1000","0.0500","mg/L","","","13-AUG-2013 15:14","42082020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","1","COLLECT WHEN S190 IS FLOWING",""
"CAMB","L28I","P65613-20","","13-AUG-2013 12:35","SAMP","G","0.50","m","SW","13","COLOR","00080","SM2120C","14-AUG-2013 14:10","111","111","+/- 11","1","4.0000","1.0000","PCU","","","13-AUG-2013 15:14","42082020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","0","COLLECT WHEN S190 IS FLOWING",""
"CAMB","L28I","P65613-20","","13-AUG-2013 12:35","SAMP","G","0.50","m","SW","12","TURBIDITY","82079","SM2130B","14-AUG-2013 09:43","3","3.0","+/- 0.3",".1","0.4000","0.1000","NTU","","","13-AUG-2013 15:14","42082020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","1","COLLECT WHEN S190 IS FLOWING",""
"CAMB","L28I","P65613-20","","13-AUG-2013 12:35","SAMP","G","0.50","m","SW","10","PH, FIELD","00400","","13-AUG-2013 12:39","7.7","7.70","","","","","None","","","13-AUG-2013 15:14","42082020","WMD","FLD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","2","COLLECT WHEN S190 IS FLOWING",""
"CAMB","L28I","P65613-20","","13-AUG-2013 12:35","SAMP","G","0.50","m","SW","9","SP CONDUCTIVITY, FIELD","00094","","13-AUG-2013 12:39","473","473","","","","","uS/cm","","","13-AUG-2013 15:14","42082020","WMD","FLD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","0","COLLECT WHEN S190 IS FLOWING",""
"CAMB","L28I","P65613-20","","13-AUG-2013 12:35","SAMP","G","0.50","m","SW","8","DISSOLVED OXYGEN","00299","","13-AUG-2013 12:39","7.04","7.04","","","","","mg/L","","","13-AUG-2013 15:14","42082020","WMD","FLD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","2","COLLECT WHEN S190 IS FLOWING",""
"CAMB","L28I","P65613-20","","13-AUG-2013 12:35","SAMP","G","0.50","m","SW","7","Temperature","00010","","13-AUG-2013 12:39","31.3","31.3","","","","","Deg C","","","13-AUG-2013 15:14","42082020","WMD","FLD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","1","COLLECT WHEN S190 IS FLOWING",""
"CAMB","L28I","P65613-20","","13-AUG-2013 12:35","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","14-AUG-2013 15:15",".019","0.019","+/- 0.002",".002","0.0080","0.0020","mg/L","","","13-AUG-2013 15:14","42082020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","3","COLLECT WHEN S190 IS FLOWING",""
"CAMB","L28I","P65613-20","","13-AUG-2013 12:35","SAMP","G","0.50","m","SW","20","AMMONIA-N","00608","SM4500NH3H","19-AUG-2013 12:13",".015","0.015","+/- 0.005",".005","0.0100","0.0050","mg/L","","","13-AUG-2013 15:14","42082020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","2","COLLECT WHEN S190 IS FLOWING",""
"CAMB","L28I","P65613-20","","13-AUG-2013 12:35","SAMP","G","0.50","m","SW","19","NITRITE-N","00615","SM4500NO3F","14-AUG-2013 15:15",".003","0.003","+/- 0.002",".002","0.0040","0.0020","mg/L","I","","13-AUG-2013 15:14","42082020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","3","COLLECT WHEN S190 IS FLOWING",""
"CAMB","L28I","P65613-20","","13-AUG-2013 12:35","SAMP","G","0.50","m","SW","18","NITRATE+NITRITE-N","00631","SM4500NO3F","19-AUG-2013 12:13","-.005","-0.005","+/- 0.005",".005","0.0100","0.0050","mg/L","U","","13-AUG-2013 15:14","42082020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","3","COLLECT WHEN S190 IS FLOWING",""
"CAMB","L28I","P65613-20","","13-AUG-2013 12:35","SAMP","G","0.50","m","SW","67","ALKALINITY, TOT, CACO3","00410","SM2320B","16-AUG-2013 17:00","193","193","+/- 13","2","4.0000","2.0000","mg/L","","","13-AUG-2013 15:14","42082020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","2","COLLECT WHEN S190 IS FLOWING",""
"CAMB","L28I","P65613-20","","13-AUG-2013 12:35","SAMP","G","0.50","m","SW","32","CHLORIDE","00941","EPA 300.0","19-AUG-2013 22:37","24","24.0","+/- 0.9",".1","0.4000","0.1000","mg/L","","","13-AUG-2013 15:14","42082020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","1","COLLECT WHEN S190 IS FLOWING",""
"CAMB","L28I","P65613-20","","13-AUG-2013 12:35","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","22-AUG-2013 09:14",".066","0.066","+/- 0.004",".002","0.0040","0.0020","mg/L","","","13-AUG-2013 15:14","42082020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","3","COLLECT WHEN S190 IS FLOWING",""
"CAMB","L28I","P65614-20","","27-AUG-2013 12:18","SAMP","G","0.50","m","SW","21","KJELDAHL NITROGEN, TOTAL","00625","EPA 351.2","03-SEP-2013 13:56","1.33","1.33","+/- 0.08",".05","0.1000","0.0500","mg/L","","","27-AUG-2013 14:15","42083020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","1","0","3","MON","1","",""
"CAMB","L28I","P65614-20","","27-AUG-2013 12:18","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","04-SEP-2013 13:24",".013","0.013","+/- 0.005",".005","0.0100","0.0050","mg/L","","","27-AUG-2013 14:15","42083020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","1","0","3","MON","3","",""
"CAMB","L28I","P65614-20","","27-AUG-2013 12:18","SAMP","G","0.50","m","SW","20","AMMONIA-N","00608","SM4500NH3H","04-SEP-2013 13:24",".097","0.097","+/- 0.007",".005","0.0100","0.0050","mg/L","","","27-AUG-2013 14:15","42083020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","1","0","3","MON","2","",""
"CAMB","L28I","P65614-20","","27-AUG-2013 12:18","SAMP","G","0.50","m","SW","8","DISSOLVED OXYGEN","00299","","27-AUG-2013 12:20","2.82","2.82","","","","","mg/L","","","27-AUG-2013 14:15","42083020","WMD","FLD","WMD","2","WMD","PD","NO","","","","","","0","","1","0","3","MON","2","",""
"CAMB","L28I","P65614-20","","27-AUG-2013 12:18","SAMP","G","0.50","m","SW","19","NITRITE-N","00615","SM4500NO3F","28-AUG-2013 14:48",".005","0.005","+/- 0.002",".002","0.0040","0.0020","mg/L","","","27-AUG-2013 14:15","42083020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","1","0","3","MON","3","",""
"CAMB","L28I","P65614-20","","27-AUG-2013 12:18","SAMP","G","0.50","m","SW","12","TURBIDITY","82079","SM2130B","28-AUG-2013 09:41","1.7","1.7","+/- 0.2",".1","0.4000","0.1000","NTU","","","27-AUG-2013 14:15","42083020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","1","0","3","MON","1","",""
"CAMB","L28I","P65614-20","","27-AUG-2013 12:18","SAMP","G","0.50","m","SW","18","NITRATE+NITRITE-N","00631","SM4500NO3F","04-SEP-2013 13:24",".018","0.018","+/- 0.005",".005","0.0100","0.0050","mg/L","","","27-AUG-2013 14:15","42083020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","1","0","3","MON","3","",""
"CAMB","L28I","P65614-20","","27-AUG-2013 12:18","SAMP","G","0.50","m","SW","7","Temperature","00010","","27-AUG-2013 12:20","30","30.0","","","","","Deg C","","","27-AUG-2013 14:15","42083020","WMD","FLD","WMD","2","WMD","PD","NO","","","","","","0","","1","0","3","MON","1","",""
"CAMB","L28I","P65614-20","","27-AUG-2013 12:18","SAMP","G","0.50","m","SW","67","ALKALINITY, TOT, CACO3","00410","SM2320B","29-AUG-2013 16:05","202","202","+/- 14","2","4.0000","2.0000","mg/L","","","27-AUG-2013 14:15","42083020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","1","0","3","MON","2","",""
"CAMB","L28I","P65614-20","","27-AUG-2013 12:18","SAMP","G","0.50","m","SW","9","SP CONDUCTIVITY, FIELD","00094","","27-AUG-2013 12:20","477.6","478","","","","","uS/cm","","","27-AUG-2013 14:15","42083020","WMD","FLD","WMD","2","WMD","PD","NO","","","","","","0","","1","0","3","MON","0","",""
"CAMB","L28I","P65614-20","","27-AUG-2013 12:18","SAMP","G","0.50","m","SW","32","CHLORIDE","00941","EPA 300.0","29-AUG-2013 17:20","26.1","26.1","+/- 0.9",".1","0.4000","0.1000","mg/L","","","27-AUG-2013 14:15","42083020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","1","0","3","MON","1","",""
"CAMB","L28I","P65614-20","","27-AUG-2013 12:18","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","28-AUG-2013 14:48",".02","0.020","+/- 0.002",".002","0.0080","0.0020","mg/L","","","27-AUG-2013 14:15","42083020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","1","0","3","MON","3","",""
"CAMB","L28I","P65614-20","","27-AUG-2013 12:18","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","28-AUG-2013 11:52",".059","0.059","+/- 0.003",".002","0.0040","0.0020","mg/L","","","27-AUG-2013 14:15","42083020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","1","0","3","MON","3","",""
"CAMB","L28I","P65614-20","","27-AUG-2013 12:18","SAMP","G","0.50","m","SW","10","PH, FIELD","00400","","27-AUG-2013 12:20","7.2","7.20","","","","","None","","","27-AUG-2013 14:15","42083020","WMD","FLD","WMD","2","WMD","PD","NO","","","","","","0","","1","0","3","MON","2","",""
"CAMB","L28I","P65614-20","","27-AUG-2013 12:18","SAMP","G","0.50","m","SW","13","COLOR","00080","SM2120C","28-AUG-2013 14:26","90","90","+/- 9","1","4.0000","1.0000","PCU","","","27-AUG-2013 14:15","42083020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","1","0","3","MON","0","",""
"CAMB","L28I","P65615-20","","10-SEP-2013 12:11","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","16-SEP-2013 15:55",".008","0.008","+/- 0.005",".005","0.0100","0.0050","mg/L","I","","10-SEP-2013 15:25","42084020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","3","",""
"CAMB","L28I","P65615-20","","10-SEP-2013 12:11","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","19-SEP-2013 11:10",".087","0.087","+/- 0.004",".002","0.0040","0.0020","mg/L","","","10-SEP-2013 15:25","42084020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","3","",""
"CAMB","L28I","P65615-20","","10-SEP-2013 12:11","SAMP","G","0.50","m","SW","32","CHLORIDE","00941","EPA 300.0","13-SEP-2013 01:02","22.5","22.5","+/- 0.8",".1","0.4000","0.1000","mg/L","","","10-SEP-2013 15:25","42084020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","1","",""
"CAMB","L28I","P65615-20","","10-SEP-2013 12:11","SAMP","G","0.50","m","SW","67","ALKALINITY, TOT, CACO3","00410","SM2320B","13-SEP-2013 15:29","172","172","+/- 12","2","4.0000","2.0000","mg/L","","","10-SEP-2013 15:25","42084020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","2","",""
"CAMB","L28I","P65615-20","","10-SEP-2013 12:11","SAMP","G","0.50","m","SW","18","NITRATE+NITRITE-N","00631","SM4500NO3F","16-SEP-2013 15:55",".013","0.013","+/- 0.005",".005","0.0100","0.0050","mg/L","","","10-SEP-2013 15:25","42084020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","3","",""
"CAMB","L28I","P65615-20","","10-SEP-2013 12:11","SAMP","G","0.50","m","SW","19","NITRITE-N","00615","SM4500NO3F","11-SEP-2013 14:32",".005","0.005","+/- 0.002",".002","0.0040","0.0020","mg/L","","","10-SEP-2013 15:25","42084020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","3","",""
"CAMB","L28I","P65615-20","","10-SEP-2013 12:11","SAMP","G","0.50","m","SW","20","AMMONIA-N","00608","SM4500NH3H","16-SEP-2013 15:55",".032","0.032","+/- 0.005",".005","0.0100","0.0050","mg/L","","","10-SEP-2013 15:25","42084020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","2","",""
"CAMB","L28I","P65615-20","","10-SEP-2013 12:11","SAMP","G","0.50","m","SW","21","KJELDAHL NITROGEN, TOTAL","00625","EPA 351.2","12-SEP-2013 14:54","1.26","1.26","+/- 0.08",".05","0.1000","0.0500","mg/L","","","10-SEP-2013 15:25","42084020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","1","",""
"CAMB","L28I","P65615-20","","10-SEP-2013 12:11","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","11-SEP-2013 14:32",".034","0.034","+/- 0.002",".002","0.0080","0.0020","mg/L","","","10-SEP-2013 15:25","42084020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","3","",""
"CAMB","L28I","P65615-20","","10-SEP-2013 12:11","SAMP","G","0.50","m","SW","7","Temperature","00010","","10-SEP-2013 12:18","28.8","28.8","","","","","Deg C","","","10-SEP-2013 15:25","42084020","WMD","FLD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","1","",""
"CAMB","L28I","P65615-20","","10-SEP-2013 12:11","SAMP","G","0.50","m","SW","8","DISSOLVED OXYGEN","00299","","10-SEP-2013 12:18","3.28","3.28","","","","","mg/L","","","10-SEP-2013 15:25","42084020","WMD","FLD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","2","",""
"CAMB","L28I","P65615-20","","10-SEP-2013 12:11","SAMP","G","0.50","m","SW","9","SP CONDUCTIVITY, FIELD","00094","","10-SEP-2013 12:18","422","422","","","","","uS/cm","","","10-SEP-2013 15:25","42084020","WMD","FLD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","0","",""
"CAMB","L28I","P65615-20","","10-SEP-2013 12:11","SAMP","G","0.50","m","SW","10","PH, FIELD","00400","","10-SEP-2013 12:18","7.1","7.10","","","","","None","","","10-SEP-2013 15:25","42084020","WMD","FLD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","2","",""
"CAMB","L28I","P65615-20","","10-SEP-2013 12:11","SAMP","G","0.50","m","SW","12","TURBIDITY","82079","SM2130B","11-SEP-2013 08:33","2.4","2.4","+/- 0.2",".1","0.4000","0.1000","NTU","","","10-SEP-2013 15:25","42084020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","1","",""
"CAMB","L28I","P65615-20","","10-SEP-2013 12:11","SAMP","G","0.50","m","SW","13","COLOR","00080","SM2120C","11-SEP-2013 14:10","110","110","+/- 11","1","4.0000","1.0000","PCU","","","10-SEP-2013 15:25","42084020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","3","MON","0","",""
"CAMB","L28I","P65616-20","","24-SEP-2013 12:29","SAMP","G","0.50","m","SW","32","CHLORIDE","941","EPA 300.0","04-OCT-2013 13:36","17","17.0","+/- 0.6",".1","0.4000","0.1000","mg/L","","","24-SEP-2013 15:04","42085020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","1","Rain runoff from road is entering sampling area. Slight milky appearance to water.",""
"CAMB","L28I","P65616-20","","24-SEP-2013 12:29","SAMP","G","0.50","m","SW","67","ALKALINITY, TOT, CACO3","410","SM2320B","30-SEP-2013 16:05","141","141","+/- 10","2","4.0000","2.0000","mg/L","","","24-SEP-2013 15:04","42085020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","2","Rain runoff from road is entering sampling area. Slight milky appearance to water.",""
"CAMB","L28I","P65616-20","","24-SEP-2013 12:29","SAMP","G","0.50","m","SW","12","TURBIDITY","82079","SM2130B","25-SEP-2013 09:37","2","2.0","+/- 0.2",".1","0.4000","0.1000","NTU","","","24-SEP-2013 15:04","42085020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","1","Rain runoff from road is entering sampling area. Slight milky appearance to water.",""
"CAMB","L28I","P65616-20","","24-SEP-2013 12:29","SAMP","G","0.50","m","SW","10","PH, FIELD","400","","24-SEP-2013 12:34","7.2","7.20","","","","","None","","","24-SEP-2013 15:04","42085020","WMD","FLD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","2","Rain runoff from road is entering sampling area. Slight milky appearance to water.",""
"CAMB","L28I","P65616-20","","24-SEP-2013 12:29","SAMP","G","0.50","m","SW","9","SP CONDUCTIVITY, FIELD","94","","24-SEP-2013 12:34","354","354","","","","","uS/cm","","","24-SEP-2013 15:04","42085020","WMD","FLD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","0","Rain runoff from road is entering sampling area. Slight milky appearance to water.",""
"CAMB","L28I","P65616-20","","24-SEP-2013 12:29","SAMP","G","0.50","m","SW","8","DISSOLVED OXYGEN","299","","24-SEP-2013 12:34","2.78","2.78","","","","","mg/L","","","24-SEP-2013 15:04","42085020","WMD","FLD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","2","Rain runoff from road is entering sampling area. Slight milky appearance to water.",""
"CAMB","L28I","P65616-20","","24-SEP-2013 12:29","SAMP","G","0.50","m","SW","7","Temperature","10","","24-SEP-2013 12:34","28","28.0","","","","","Deg C","","","24-SEP-2013 15:04","42085020","WMD","FLD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","1","Rain runoff from road is entering sampling area. Slight milky appearance to water.",""
"CAMB","L28I","P65616-20","","24-SEP-2013 12:29","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","671","SM4500PF","24-SEP-2013 15:52",".025","0.025","+/- 0.002",".002","0.0080","0.0020","mg/L","","","24-SEP-2013 15:04","42085020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","3","Rain runoff from road is entering sampling area. Slight milky appearance to water.",""
"CAMB","L28I","P65616-20","","24-SEP-2013 12:29","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","665","SM4500PF","25-SEP-2013 15:11",".063","0.063","+/- 0.004",".002","0.0040","0.0020","mg/L","","","24-SEP-2013 15:04","42085020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","3","Rain runoff from road is entering sampling area. Slight milky appearance to water.",""
"CAMB","L28I","P65616-20","","24-SEP-2013 12:29","SAMP","G","0.50","m","SW","78","NITRATE-N","620","SM4500NO3F","26-SEP-2013 13:54",".015","0.015","+/- 0.005",".005","0.0100","0.0050","mg/L","","","24-SEP-2013 15:04","42085020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","3","Rain runoff from road is entering sampling area. Slight milky appearance to water.",""
"CAMB","L28I","P65616-20","","24-SEP-2013 12:29","SAMP","G","0.50","m","SW","21","KJELDAHL NITROGEN, TOTAL","625","EPA 351.2","26-SEP-2013 14:11","1.09","1.09","+/- 0.07",".05","0.1000","0.0500","mg/L","","","24-SEP-2013 15:04","42085020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","1","Rain runoff from road is entering sampling area. Slight milky appearance to water.",""
"CAMB","L28I","P65616-20","","24-SEP-2013 12:29","SAMP","G","0.50","m","SW","20","AMMONIA-N","608","SM4500NH3H","26-SEP-2013 13:54",".05","0.050","+/- 0.005",".005","0.0100","0.0050","mg/L","","","24-SEP-2013 15:04","42085020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","2","Rain runoff from road is entering sampling area. Slight milky appearance to water.",""
"CAMB","L28I","P65616-20","","24-SEP-2013 12:29","SAMP","G","0.50","m","SW","19","NITRITE-N","615","SM4500NO3F","24-SEP-2013 15:52",".005","0.005","+/- 0.002",".002","0.0040","0.0020","mg/L","","","24-SEP-2013 15:04","42085020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","3","Rain runoff from road is entering sampling area. Slight milky appearance to water.",""
"CAMB","L28I","P65616-20","","24-SEP-2013 12:29","SAMP","G","0.50","m","SW","18","NITRATE+NITRITE-N","631","SM4500NO3F","26-SEP-2013 13:54",".02","0.020","+/- 0.005",".005","0.0100","0.0050","mg/L","","","24-SEP-2013 15:04","42085020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","3","Rain runoff from road is entering sampling area. Slight milky appearance to water.",""
"CAMB","L28I","P65616-20","","24-SEP-2013 12:29","SAMP","G","0.50","m","SW","13","COLOR","80","SM2120C","25-SEP-2013 14:24","104","104","+/- 11","1","4.0000","1.0000","PCU","","","24-SEP-2013 15:04","42085020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","0","0","4","MON","0","Rain runoff from road is entering sampling area. Slight milky appearance to water.",""
"CAMB","L28I","P67923-20","","08-OCT-2013 12:11","SAMP","G","0.50","m","SW","25","PHOSPHATE, TOTAL AS P","00665","SM4500PF","09-OCT-2013 13:20",".065","0.065","+/- 0.004",".002","0.0040","0.0020","mg/L","","","08-OCT-2013 16:51","43700020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","1","1","1","MON","3","COLLECT WHEN S190 GATES ARE OPEN",""
"CAMB","L28I","P67923-20","","08-OCT-2013 12:11","SAMP","G","0.50","m","SW","78","NITRATE-N","00620","SM4500NO3F","17-OCT-2013 11:25","-.005","-0.005","+/- 0.005",".005","0.0100","0.0050","mg/L","U","","08-OCT-2013 16:51","43700020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","1","1","1","MON","3","COLLECT WHEN S190 GATES ARE OPEN",""
"CAMB","L28I","P67923-20","","08-OCT-2013 12:11","SAMP","G","0.50","m","SW","12","TURBIDITY","82079","SM2130B","09-OCT-2013 10:06","2.1","2.1","+/- 0.2",".1","0.4000","0.1000","NTU","","","08-OCT-2013 16:51","43700020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","1","1","1","MON","1","COLLECT WHEN S190 GATES ARE OPEN",""
"CAMB","L28I","P67923-20","","08-OCT-2013 12:11","SAMP","G","0.50","m","SW","10","PH, FIELD","00400","","08-OCT-2013 12:16","7.5","7.50","","","","","None","","","08-OCT-2013 16:51","43700020","WMD","FLD","WMD","2","WMD","PD","NO","","","","","","0","","1","1","1","MON","2","COLLECT WHEN S190 GATES ARE OPEN",""
"CAMB","L28I","P67923-20","","08-OCT-2013 12:11","SAMP","G","0.50","m","SW","9","SP CONDUCTIVITY, FIELD","00094","","08-OCT-2013 12:16","435","435","","","","","uS/cm","","","08-OCT-2013 16:51","43700020","WMD","FLD","WMD","2","WMD","PD","NO","","","","","","0","","1","1","1","MON","0","COLLECT WHEN S190 GATES ARE OPEN",""
"CAMB","L28I","P67923-20","","08-OCT-2013 12:11","SAMP","G","0.50","m","SW","8","DISSOLVED OXYGEN","00299","","08-OCT-2013 12:16","6.49","6.49","","","","","mg/L","","","08-OCT-2013 16:51","43700020","WMD","FLD","WMD","2","WMD","PD","NO","","","","","","0","","1","1","1","MON","2","COLLECT WHEN S190 GATES ARE OPEN",""
"CAMB","L28I","P67923-20","","08-OCT-2013 12:11","SAMP","G","0.50","m","SW","7","Temperature","00010","","08-OCT-2013 12:16","29.5","29.5","","","","","Deg C","","","08-OCT-2013 16:51","43700020","WMD","FLD","WMD","2","WMD","PD","NO","","","","","","0","","1","1","1","MON","1","COLLECT WHEN S190 GATES ARE OPEN",""
"CAMB","L28I","P67923-20","","08-OCT-2013 12:11","SAMP","G","0.50","m","SW","23","PHOSPHATE, ORTHO AS P","00671","SM4500PF","09-OCT-2013 12:58",".009","0.009","+/- 0.002",".002","0.0080","0.0020","mg/L","","","08-OCT-2013 16:51","43700020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","1","1","1","MON","3","COLLECT WHEN S190 GATES ARE OPEN",""
"CAMB","L28I","P67923-20","","08-OCT-2013 12:11","SAMP","G","0.50","m","SW","21","KJELDAHL NITROGEN, TOTAL","00625","EPA 351.2","11-OCT-2013 12:51","1.28","1.28","+/- 0.08",".05","0.1000","0.0500","mg/L","","","08-OCT-2013 16:51","43700020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","1","1","1","MON","1","COLLECT WHEN S190 GATES ARE OPEN",""
"CAMB","L28I","P67923-20","","08-OCT-2013 12:11","SAMP","G","0.50","m","SW","20","AMMONIA-N","00608","SM4500NH3H","17-OCT-2013 11:25",".016","0.016","+/- 0.005",".005","0.0100","0.0050","mg/L","","","08-OCT-2013 16:51","43700020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","1","1","1","MON","2","COLLECT WHEN S190 GATES ARE OPEN",""
"CAMB","L28I","P67923-20","","08-OCT-2013 12:11","SAMP","G","0.50","m","SW","19","NITRITE-N","00615","SM4500NO3F","09-OCT-2013 12:58",".003","0.003","+/- 0.002",".002","0.0040","0.0020","mg/L","I","","08-OCT-2013 16:51","43700020","WMD","WMD","WMD","2","WMD","PD","NO","","","","","","0","","1","1","1","MON","3","COLLECT WHEN S190 GATES ARE OPEN",""
